id,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,loan_status
30135.0,22.0,24000.0,3.0,6000.0,11.83,0.25,2.0,0.0
27700.0,29.0,70000.0,3.0,14000.0,10.36,0.2,10.0,0.0
23054.0,27.0,65000.0,3.0,12000.0,13.35,0.18,7.0,0.0
13356.0,23.0,31000.0,1.0,10000.0,14.11,0.32,4.0,1.0
18795.0,22.0,50000.0,3.0,8800.0,5.99,0.17,2.0,0.0
32699.0,40.0,45000.0,2.0,1500.0,7.4,0.03,14.0,0.0
7886.0,23.0,70000.0,3.0,5000.0,6.99,0.07,2.0,0.0
24776.0,35.0,48000.0,6.0,5000.0,11.14,0.1,5.0,0.0
9333.0,22.0,47000.0,0.0,5000.0,7.75,0.11,3.0,0.0
8021.0,26.0,54000.0,4.0,20000.0,11.46,0.37,3.0,1.0
20518.0,22.0,30000.0,4.0,2000.0,15.62,0.07,4.0,1.0
7850.0,34.0,80000.0,5.0,20000.0,10.99,0.25,5.0,0.0
10726.0,22.0,70000.0,6.0,5000.0,7.88,0.07,4.0,0.0
14469.0,23.0,25000.0,1.0,4000.0,8.7,0.16,2.0,0.0
18750.0,24.0,48000.0,8.0,2500.0,14.96,0.05,4.0,0.0
5595.0,34.0,60000.0,2.0,3500.0,9.91,0.06,10.0,0.0
26571.0,26.0,72000.0,10.0,8000.0,7.51,0.11,3.0,0.0
5814.0,22.0,48000.0,7.0,16000.0,7.88,0.34,3.0,0.0
5018.0,25.0,55000.0,3.0,7500.0,10.59,0.14,2.0,0.0
13104.0,22.0,35000.0,4.0,5000.0,10.65,0.14,2.0,0.0
8966.0,29.0,60000.0,6.0,10000.0,10.65,0.17,8.0,0.0
20763.0,23.0,69600.0,7.0,1925.0,6.99,0.03,3.0,0.0
10853.0,24.0,30000.0,5.0,10000.0,6.99,0.33,4.0,1.0
33271.0,27.0,31200.0,1.0,6000.0,7.88,0.19,5.0,0.0
21738.0,30.0,100000.0,6.0,10000.0,10.74,0.1,5.0,0.0
18851.0,25.0,54000.0,3.0,9600.0,14.27,0.18,4.0,0.0
3703.0,28.0,70000.0,2.0,3500.0,15.23,0.05,7.0,0.0
30384.0,39.0,90000.0,4.0,3000.0,7.51,0.03,16.0,0.0
9787.0,22.0,90000.0,6.0,5000.0,5.42,0.05,2.0,0.0
21948.0,25.0,50000.0,9.0,3600.0,14.27,0.07,4.0,0.0
23.0,27.0,33000.0,2.0,3000.0,6.99,0.09,6.0,0.0
18145.0,46.0,45000.0,4.0,1700.0,13.49,0.04,13.0,0.0
23726.0,26.0,60000.0,5.0,12000.0,9.63,0.2,3.0,0.0
30183.0,24.0,60000.0,8.0,10000.0,7.66,0.17,3.0,0.0
9900.0,27.0,38000.0,3.0,5700.0,10.59,0.15,8.0,0.0
15148.0,48.0,80000.0,6.0,8000.0,11.49,0.1,16.0,0.0
17419.0,24.0,113000.0,3.0,25000.0,12.53,0.22,3.0,0.0
8986.0,22.0,48000.0,6.0,1500.0,11.12,0.03,3.0,0.0
21238.0,39.0,397800.0,5.0,14000.0,11.48,0.03,9.0,1.0
17960.0,27.0,36000.0,2.0,4000.0,12.53,0.11,5.0,0.0
11275.0,23.0,60000.0,0.0,11500.0,10.65,0.19,2.0,0.0
9427.0,36.0,54000.0,9.0,5000.0,9.63,0.09,14.0,0.0
438.0,26.0,96000.0,10.0,10000.0,12.73,0.1,4.0,0.0
32030.0,23.0,55000.0,1.0,9400.0,6.92,0.17,3.0,0.0
27759.0,23.0,80000.0,1.0,12000.0,13.48,0.15,3.0,0.0
248.0,25.0,45000.0,2.0,7000.0,9.88,0.16,4.0,0.0
28063.0,30.0,96000.0,13.0,4000.0,11.11,0.04,8.0,0.0
14462.0,36.0,38000.0,0.0,10000.0,13.48,0.26,12.0,0.0
18698.0,23.0,174000.0,4.0,12000.0,8.94,0.07,3.0,0.0
8341.0,25.0,84000.0,4.0,8000.0,12.92,0.1,4.0,0.0
31781.0,32.0,68000.0,16.0,10000.0,12.42,0.15,10.0,0.0
33086.0,29.0,65338.0,2.0,6200.0,7.29,0.1,6.0,0.0
1023.0,22.0,45000.0,0.0,15000.0,11.48,0.33,4.0,1.0
29198.0,28.0,70000.0,2.0,8000.0,9.99,0.11,10.0,0.0
22816.0,32.0,67000.0,6.0,10500.0,6.99,0.15,9.0,0.0
33438.0,26.0,68000.0,4.0,3250.0,7.49,0.05,4.0,0.0
20785.0,24.0,72000.0,8.0,8000.0,13.49,0.11,4.0,0.0
13991.0,32.0,38400.0,2.0,12000.0,11.11,0.32,9.0,0.0
7100.0,40.0,40000.0,2.0,14750.0,12.18,0.35,16.0,1.0
19931.0,27.0,38000.0,2.0,1500.0,11.49,0.04,10.0,0.0
3835.0,26.0,38400.0,1.0,13250.0,10.99,0.35,2.0,1.0
3732.0,25.0,120000.0,9.0,5600.0,8.07,0.05,4.0,0.0
26356.0,28.0,60000.0,12.0,2500.0,12.61,0.04,6.0,0.0
28712.0,33.0,42000.0,17.0,1800.0,11.49,0.04,10.0,1.0
21593.0,25.0,24000.0,4.0,5000.0,15.96,0.21,4.0,0.0
19750.0,21.0,55000.0,5.0,9000.0,7.14,0.16,2.0,0.0
2624.0,23.0,200000.0,7.0,9000.0,11.48,0.04,3.0,0.0
10279.0,23.0,30000.0,1.0,3000.0,11.48,0.1,2.0,0.0
18572.0,24.0,46800.0,8.0,5000.0,11.36,0.11,3.0,0.0
7149.0,28.0,28800.0,0.0,8000.0,8.59,0.28,8.0,0.0
6478.0,25.0,86652.0,9.0,20000.0,9.25,0.23,2.0,0.0
14148.0,48.0,51996.0,3.0,1500.0,10.37,0.03,16.0,0.0
12628.0,47.0,45000.0,3.0,6000.0,10.0,0.13,16.0,0.0
3610.0,22.0,65000.0,0.0,6000.0,7.74,0.09,3.0,0.0
5343.0,25.0,75000.0,6.0,10000.0,7.51,0.13,3.0,0.0
15069.0,25.0,50000.0,9.0,4000.0,7.49,0.08,3.0,0.0
23948.0,29.0,70000.0,3.0,8000.0,16.82,0.11,8.0,0.0
457.0,22.0,75000.0,2.0,20000.0,12.73,0.27,2.0,0.0
29514.0,42.0,37200.0,4.0,10000.0,10.37,0.27,12.0,0.0
29720.0,23.0,36000.0,5.0,4000.0,16.77,0.11,3.0,1.0
24649.0,23.0,18720.0,2.0,6000.0,14.84,0.32,4.0,1.0
7992.0,37.0,52000.0,3.0,12000.0,10.37,0.23,13.0,0.0
16019.0,21.0,27000.0,5.0,4000.0,5.79,0.15,3.0,0.0
10854.0,22.0,39996.0,3.0,1000.0,14.79,0.03,4.0,0.0
29185.0,24.0,45000.0,3.0,5000.0,13.98,0.11,3.0,1.0
27220.0,23.0,53796.0,1.0,12000.0,10.96,0.23,2.0,0.0
26450.0,25.0,94500.0,3.0,8000.0,13.92,0.08,2.0,0.0
13064.0,22.0,59000.0,1.0,13000.0,15.31,0.22,3.0,1.0
10506.0,23.0,46000.0,0.0,18000.0,15.95,0.4,4.0,1.0
21023.0,24.0,52000.0,8.0,14000.0,6.91,0.27,3.0,0.0
2492.0,22.0,80000.0,6.0,10000.0,13.57,0.13,4.0,0.0
19637.0,31.0,60000.0,15.0,15000.0,8.49,0.25,9.0,0.0
17688.0,25.0,100000.0,9.0,7500.0,11.83,0.07,3.0,0.0
21235.0,25.0,93500.0,0.0,6000.0,13.23,0.07,4.0,0.0
5436.0,23.0,48000.0,8.0,6000.0,12.22,0.13,3.0,0.0
31006.0,26.0,29000.0,1.0,6000.0,10.74,0.21,4.0,1.0
3100.0,33.0,24000.0,0.0,4800.0,10.74,0.2,8.0,0.0
27060.0,23.0,84000.0,7.0,21000.0,14.11,0.25,4.0,1.0
32557.0,26.0,40000.0,10.0,6400.0,13.49,0.16,3.0,0.0
17411.0,22.0,25200.0,3.0,4000.0,14.26,0.16,3.0,0.0
1736.0,26.0,30000.0,2.0,6000.0,13.49,0.2,4.0,0.0
10445.0,25.0,52000.0,4.0,4800.0,12.21,0.09,2.0,0.0
13726.0,22.0,40000.0,1.0,15000.0,11.71,0.38,2.0,0.0
9334.0,22.0,50000.0,2.0,10000.0,7.49,0.2,3.0,0.0
10241.0,23.0,56000.0,7.0,6000.0,7.51,0.11,3.0,0.0
23680.0,29.0,85000.0,13.0,10000.0,12.21,0.12,8.0,0.0
25690.0,27.0,59000.0,11.0,10000.0,5.42,0.17,7.0,0.0
3357.0,27.0,120000.0,1.0,9600.0,12.18,0.08,9.0,0.0
6983.0,28.0,48000.0,3.0,13000.0,13.49,0.27,7.0,0.0
1412.0,25.0,90000.0,9.0,11200.0,10.99,0.12,3.0,0.0
5844.0,25.0,70000.0,9.0,4000.0,11.71,0.05,2.0,0.0
32558.0,26.0,72000.0,8.0,5200.0,17.27,0.07,4.0,1.0
33606.0,24.0,65000.0,1.0,5000.0,9.99,0.08,2.0,0.0
19887.0,22.0,28800.0,0.0,6000.0,7.88,0.21,4.0,0.0
31019.0,25.0,50000.0,9.0,15000.0,7.88,0.3,2.0,0.0
9619.0,39.0,62000.0,5.0,10000.0,9.91,0.16,16.0,0.0
16749.0,26.0,62400.0,8.0,8000.0,6.62,0.13,2.0,0.0
2499.0,35.0,40792.0,4.0,2000.0,7.88,0.05,8.0,0.0
21320.0,31.0,40000.0,0.0,15000.0,7.51,0.38,9.0,0.0
28022.0,27.0,36000.0,1.0,6000.0,13.22,0.17,10.0,0.0
27814.0,25.0,49716.0,9.0,7200.0,7.74,0.14,4.0,0.0
28823.0,37.0,85000.0,0.0,2000.0,6.54,0.02,16.0,0.0
14710.0,23.0,50000.0,4.0,10000.0,13.49,0.2,2.0,0.0
34579.0,25.0,70000.0,9.0,12000.0,12.21,0.17,4.0,0.0
11743.0,53.0,60000.0,2.0,8000.0,7.51,0.13,29.0,0.0
33479.0,24.0,65000.0,2.0,6000.0,5.79,0.09,3.0,0.0
6395.0,32.0,60000.0,3.0,15000.0,12.18,0.25,10.0,0.0
23338.0,24.0,60000.0,0.0,6500.0,14.96,0.1,3.0,1.0
5853.0,25.0,60000.0,9.0,7500.0,5.79,0.13,4.0,0.0
25131.0,26.0,45000.0,1.0,5400.0,13.11,0.12,4.0,1.0
4817.0,25.0,70000.0,3.0,6000.0,9.99,0.09,4.0,0.0
28798.0,25.0,80000.0,4.0,9000.0,12.73,0.11,4.0,0.0
2855.0,38.0,50000.0,3.0,4000.0,12.61,0.08,15.0,0.0
20444.0,29.0,75000.0,1.0,20000.0,11.83,0.27,9.0,0.0
12725.0,28.0,49000.0,3.0,5000.0,13.49,0.1,10.0,1.0
1503.0,41.0,76254.0,5.0,14000.0,6.17,0.19,15.0,0.0
8370.0,26.0,48000.0,10.0,7000.0,7.49,0.15,2.0,0.0
12986.0,23.0,49000.0,4.0,5000.0,16.32,0.1,3.0,1.0
3798.0,24.0,50000.0,5.0,10000.0,10.36,0.2,3.0,0.0
505.0,27.0,45000.0,6.0,6200.0,7.29,0.13,7.0,0.0
14525.0,24.0,56000.0,4.0,15000.0,15.33,0.26,2.0,0.0
12551.0,23.0,75000.0,3.0,24000.0,12.84,0.32,3.0,1.0
9366.0,31.0,150000.0,2.0,9600.0,10.95,0.06,8.0,0.0
2863.0,22.0,54000.0,1.0,8000.0,15.58,0.15,3.0,1.0
26210.0,25.0,47500.0,0.0,5500.0,10.71,0.11,3.0,0.0
28707.0,23.0,90000.0,7.0,18000.0,10.99,0.19,2.0,0.0
32936.0,38.0,30000.0,2.0,12000.0,7.88,0.4,17.0,1.0
24576.0,27.0,30000.0,3.0,6000.0,7.49,0.2,10.0,0.0
3580.0,26.0,51996.0,2.0,1500.0,9.62,0.03,4.0,0.0
15550.0,34.0,35000.0,1.0,6000.0,7.51,0.17,6.0,0.0
8941.0,22.0,52000.0,0.0,4800.0,10.59,0.09,3.0,0.0
29589.0,22.0,75000.0,6.0,10000.0,7.88,0.13,2.0,0.0
31295.0,43.0,120000.0,0.0,8000.0,10.74,0.07,16.0,0.0
29864.0,24.0,97000.0,0.0,10000.0,13.79,0.1,2.0,0.0
2932.0,27.0,25000.0,4.0,8500.0,9.91,0.34,7.0,1.0
12705.0,25.0,60000.0,4.0,12000.0,7.9,0.2,3.0,0.0
20069.0,29.0,40000.0,1.0,15000.0,11.36,0.38,9.0,0.0
8283.0,25.0,39000.0,9.0,7200.0,14.11,0.18,3.0,1.0
13053.0,26.0,27600.0,5.0,6800.0,15.99,0.24,3.0,1.0
32655.0,40.0,225000.0,3.0,7000.0,9.99,0.03,16.0,0.0
22846.0,36.0,30000.0,0.0,10000.0,15.99,0.33,12.0,1.0
14460.0,24.0,95000.0,4.0,3600.0,7.51,0.04,4.0,0.0
33610.0,25.0,92500.0,4.0,12000.0,11.71,0.13,3.0,0.0
10370.0,27.0,24000.0,0.0,10000.0,13.23,0.42,5.0,1.0
15232.0,33.0,62400.0,6.0,20000.0,12.68,0.32,10.0,1.0
14552.0,41.0,30000.0,4.0,5000.0,6.17,0.17,13.0,0.0
26290.0,56.0,80000.0,3.0,12000.0,6.62,0.15,20.0,0.0
19410.0,22.0,40000.0,1.0,1400.0,7.4,0.33,4.0,1.0
24116.0,23.0,50000.0,7.0,3500.0,13.61,0.07,2.0,0.0
13711.0,24.0,56004.0,2.0,11000.0,7.66,0.19,3.0,0.0
13581.0,25.0,26400.0,2.0,5500.0,14.35,0.21,3.0,1.0
8317.0,26.0,90000.0,2.0,12000.0,10.99,0.13,4.0,0.0
15742.0,22.0,42000.0,6.0,8000.0,12.42,0.19,4.0,0.0
22275.0,35.0,48000.0,3.0,10000.0,10.65,0.21,7.0,0.0
10007.0,25.0,36000.0,2.0,15000.0,14.59,0.42,2.0,1.0
20072.0,22.0,25000.0,1.0,1600.0,10.25,0.06,2.0,0.0
30492.0,22.0,45000.0,6.0,10000.0,12.21,0.22,3.0,0.0
18651.0,38.0,72000.0,6.0,12000.0,10.99,0.17,16.0,0.0
13811.0,27.0,98000.0,11.0,16000.0,10.99,0.16,10.0,0.0
33016.0,22.0,65000.0,6.0,3800.0,10.65,0.06,2.0,0.0
17126.0,36.0,25000.0,2.0,1600.0,10.59,0.06,17.0,0.0
33898.0,22.0,40000.0,6.0,3600.0,13.47,0.09,4.0,0.0
22292.0,23.0,60000.0,7.0,9000.0,9.62,0.15,2.0,0.0
4634.0,25.0,85000.0,9.0,10000.0,10.38,0.12,4.0,0.0
34021.0,26.0,66000.0,10.0,12000.0,12.69,0.18,4.0,0.0
13710.0,43.0,60000.0,2.0,6000.0,14.96,0.1,15.0,0.0
7306.0,22.0,40000.0,6.0,12000.0,11.36,0.3,3.0,0.0
2764.0,25.0,45000.0,9.0,10000.0,7.9,0.22,3.0,0.0
20484.0,33.0,48000.0,4.0,5000.0,11.99,0.1,5.0,0.0
3876.0,25.0,25000.0,0.0,7200.0,8.9,0.29,3.0,0.0
21763.0,23.0,65000.0,2.0,3000.0,8.49,0.05,2.0,0.0
16510.0,40.0,30000.0,4.0,6000.0,7.49,0.2,14.0,0.0
9081.0,24.0,81600.0,7.0,16000.0,6.92,0.2,4.0,0.0
5139.0,25.0,108000.0,2.0,15000.0,16.32,0.14,3.0,1.0
6494.0,25.0,50000.0,7.0,10000.0,12.53,0.2,2.0,0.0
10557.0,21.0,45000.0,5.0,5000.0,13.49,0.11,4.0,0.0
4322.0,25.0,70000.0,5.0,6000.0,11.71,0.09,2.0,0.0
3502.0,23.0,70000.0,0.0,2000.0,13.57,0.03,2.0,0.0
22519.0,28.0,24996.0,3.0,9000.0,13.16,0.36,8.0,1.0
18587.0,25.0,60000.0,9.0,10000.0,9.91,0.17,2.0,0.0
28934.0,27.0,50000.0,1.0,3000.0,8.9,0.06,10.0,0.0
19114.0,25.0,54000.0,9.0,5600.0,16.49,0.1,2.0,1.0
21896.0,27.0,80000.0,0.0,6000.0,6.76,0.07,8.0,0.0
1347.0,28.0,52000.0,3.0,7000.0,12.69,0.13,8.0,0.0
5360.0,24.0,49000.0,2.0,5000.0,15.62,0.1,2.0,1.0
12850.0,23.0,60000.0,4.0,10000.0,7.14,0.17,3.0,0.0
5288.0,24.0,47000.0,8.0,7500.0,11.71,0.16,4.0,0.0
26310.0,23.0,47000.0,0.0,10000.0,10.37,0.21,4.0,0.0
32523.0,22.0,36000.0,3.0,6000.0,7.51,0.17,2.0,0.0
25172.0,29.0,92004.0,12.0,6000.0,9.63,0.07,6.0,0.0
12785.0,22.0,60000.0,6.0,12000.0,5.79,0.2,4.0,0.0
12507.0,22.0,30000.0,0.0,8400.0,11.86,0.27,4.0,0.0
20122.0,24.0,24000.0,2.0,1000.0,13.49,0.04,4.0,0.0
5610.0,25.0,52000.0,5.0,12000.0,11.99,0.23,2.0,0.0
29409.0,61.0,51000.0,4.0,20000.0,10.38,0.39,27.0,1.0
15468.0,37.0,85000.0,19.0,20000.0,13.8,0.24,14.0,0.0
15770.0,34.0,60000.0,3.0,3500.0,10.25,0.06,5.0,0.0
24698.0,24.0,34000.0,4.0,5000.0,14.09,0.15,4.0,1.0
5070.0,29.0,60000.0,13.0,14000.0,7.88,0.23,9.0,0.0
13925.0,25.0,50000.0,9.0,5000.0,18.25,0.1,4.0,0.0
8856.0,22.0,42500.0,4.0,3500.0,11.99,0.08,3.0,0.0
29175.0,27.0,42000.0,5.0,7200.0,13.49,0.17,8.0,0.0
19863.0,25.0,100000.0,3.0,12000.0,13.57,0.12,4.0,0.0
26484.0,24.0,130000.0,6.0,4800.0,7.9,0.35,3.0,1.0
9621.0,22.0,40000.0,2.0,3000.0,11.71,0.07,4.0,0.0
1994.0,25.0,37000.0,0.0,5000.0,11.86,0.13,2.0,0.0
14275.0,35.0,32000.0,0.0,4200.0,6.99,0.13,9.0,0.0
10500.0,23.0,36000.0,2.0,8000.0,11.11,0.22,2.0,0.0
13902.0,42.0,40000.0,12.0,16000.0,7.88,0.4,12.0,1.0
27324.0,37.0,75000.0,4.0,14000.0,9.88,0.19,11.0,0.0
491.0,23.0,98000.0,7.0,10000.0,7.9,0.1,4.0,0.0
8725.0,21.0,50000.0,5.0,7500.0,5.79,0.15,4.0,0.0
12790.0,22.0,90000.0,2.0,5000.0,11.36,0.05,4.0,0.0
21794.0,37.0,50000.0,0.0,8000.0,10.62,0.16,13.0,0.0
7330.0,28.0,20000.0,2.0,4000.0,15.65,0.2,10.0,1.0
7063.0,24.0,44000.0,4.0,4000.0,7.49,0.09,2.0,0.0
26774.0,21.0,33000.0,4.0,3200.0,6.62,0.1,4.0,0.0
1139.0,22.0,24000.0,0.0,12250.0,11.36,0.51,3.0,1.0
32574.0,27.0,72000.0,2.0,24000.0,10.25,0.33,5.0,1.0
14173.0,21.0,60000.0,6.0,10000.0,7.29,0.17,2.0,0.0
8499.0,27.0,59000.0,11.0,18000.0,9.99,0.31,8.0,0.0
12082.0,24.0,31200.0,3.0,6000.0,12.86,0.19,4.0,0.0
33944.0,32.0,50000.0,2.0,5500.0,8.49,0.11,5.0,0.0
29039.0,23.0,71000.0,7.0,5000.0,12.73,0.07,4.0,1.0
8213.0,25.0,62000.0,7.0,14000.0,12.84,0.22,4.0,0.0
29062.0,25.0,35640.0,1.0,10000.0,13.49,0.28,4.0,0.0
24774.0,23.0,41496.0,7.0,7300.0,9.45,0.17,3.0,0.0
15062.0,36.0,62004.0,1.0,25000.0,10.62,0.41,14.0,1.0
1482.0,42.0,140000.0,1.0,8000.0,10.59,0.06,15.0,0.0
25129.0,22.0,75000.0,2.0,25000.0,10.75,0.33,3.0,1.0
20014.0,22.0,105000.0,6.0,12000.0,10.99,0.11,4.0,0.0
5662.0,25.0,45000.0,1.0,10000.0,11.71,0.22,3.0,0.0
27204.0,28.0,48000.0,10.0,7000.0,6.54,0.15,6.0,0.0
1931.0,27.0,35000.0,11.0,6000.0,6.99,0.17,8.0,0.0
21002.0,25.0,60000.0,7.0,6000.0,11.49,0.1,4.0,0.0
23407.0,29.0,60000.0,4.0,12000.0,10.99,0.2,5.0,0.0
5551.0,22.0,69000.0,2.0,15000.0,11.83,0.22,3.0,0.0
20986.0,27.0,65000.0,0.0,5600.0,9.99,0.09,5.0,0.0
13638.0,29.0,68000.0,5.0,16800.0,11.99,0.24,10.0,0.0
22514.0,24.0,70000.0,0.0,8000.0,10.36,0.11,2.0,0.0
2950.0,65.0,53000.0,2.0,7500.0,9.45,0.14,8.0,0.0
20432.0,38.0,200000.0,6.0,15000.0,11.49,0.07,14.0,0.0
22985.0,24.0,70000.0,0.0,10000.0,10.25,0.14,2.0,0.0
23514.0,24.0,85000.0,8.0,8000.0,7.14,0.09,3.0,0.0
32751.0,23.0,39996.0,0.0,2000.0,10.62,0.05,2.0,0.0
11547.0,24.0,115800.0,8.0,12000.0,9.99,0.1,3.0,0.0
16086.0,21.0,24000.0,4.0,1200.0,13.17,0.05,3.0,0.0
11430.0,22.0,70000.0,5.0,10000.0,10.99,0.14,4.0,0.0
24498.0,29.0,96000.0,4.0,12000.0,11.49,0.13,9.0,0.0
8978.0,23.0,80000.0,1.0,8000.0,13.61,0.1,4.0,0.0
33153.0,22.0,68000.0,6.0,3000.0,11.97,0.04,4.0,0.0
32757.0,27.0,38000.0,3.0,8000.0,14.26,0.21,10.0,0.0
2501.0,22.0,60000.0,0.0,12000.0,13.22,0.2,3.0,0.0
3628.0,22.0,24000.0,2.0,4000.0,15.65,0.17,3.0,1.0
30162.0,23.0,65000.0,8.0,20000.0,16.7,0.31,3.0,1.0
31567.0,23.0,40000.0,6.0,5000.0,7.51,0.13,4.0,0.0
26288.0,24.0,79992.0,2.0,6000.0,7.88,0.08,3.0,0.0
979.0,24.0,72000.0,3.0,6000.0,6.76,0.08,3.0,0.0
11928.0,25.0,84500.0,4.0,6000.0,6.99,0.08,2.0,0.0
16010.0,29.0,95000.0,13.0,8000.0,8.59,0.09,5.0,0.0
3874.0,24.0,85000.0,8.0,10000.0,11.99,0.12,2.0,0.0
32350.0,27.0,50000.0,4.0,2000.0,14.72,0.04,6.0,0.0
14103.0,23.0,50000.0,4.0,12500.0,10.0,0.25,3.0,0.0
24730.0,23.0,32000.0,0.0,10800.0,7.29,0.34,4.0,1.0
18839.0,23.0,60000.0,0.0,5000.0,10.37,0.08,3.0,0.0
23403.0,23.0,33000.0,3.0,2000.0,10.99,0.06,2.0,0.0
9303.0,25.0,75000.0,2.0,4000.0,8.49,0.05,4.0,0.0
27276.0,22.0,75000.0,6.0,10000.0,12.68,0.13,4.0,0.0
762.0,31.0,60000.0,5.0,15000.0,11.89,0.25,7.0,0.0
32173.0,23.0,72000.0,7.0,4800.0,5.42,0.07,3.0,0.0
25422.0,26.0,70000.0,1.0,15000.0,7.9,0.21,3.0,0.0
31722.0,26.0,90000.0,0.0,7000.0,5.79,0.08,3.0,0.0
953.0,36.0,30123.0,5.0,2000.0,11.12,0.07,14.0,0.0
15035.0,21.0,62467.0,0.0,7000.0,8.49,0.11,4.0,0.0
19957.0,23.0,40000.0,0.0,7500.0,10.71,0.19,2.0,0.0
29438.0,32.0,37000.0,2.0,8400.0,7.51,0.23,6.0,0.0
3946.0,36.0,100000.0,9.0,5000.0,7.29,0.05,13.0,0.0
31876.0,23.0,65000.0,0.0,8500.0,5.42,0.13,4.0,0.0
423.0,46.0,60000.0,0.0,4800.0,11.49,0.08,16.0,0.0
19966.0,23.0,75000.0,7.0,16000.0,7.88,0.21,2.0,0.0
2571.0,24.0,85000.0,0.0,8000.0,7.14,0.09,4.0,0.0
7223.0,29.0,50000.0,1.0,3500.0,10.75,0.07,5.0,0.0
29993.0,32.0,60000.0,16.0,9500.0,8.9,0.16,10.0,0.0
30590.0,25.0,60000.0,5.0,8400.0,11.71,0.14,2.0,0.0
20572.0,36.0,48996.0,2.0,10000.0,14.11,0.2,14.0,1.0
17410.0,22.0,30000.0,0.0,10000.0,13.49,0.33,4.0,1.0
21269.0,34.0,72500.0,12.0,15000.0,7.49,0.21,6.0,0.0
2973.0,24.0,40000.0,1.0,7000.0,8.94,0.17,4.0,0.0
22381.0,21.0,54000.0,5.0,8000.0,10.62,0.15,3.0,0.0
13664.0,26.0,23000.0,0.0,7000.0,8.9,0.3,2.0,0.0
2943.0,25.0,48000.0,0.0,5000.0,8.94,0.1,2.0,0.0
7142.0,24.0,45000.0,0.0,3500.0,14.46,0.08,2.0,1.0
24169.0,26.0,75000.0,5.0,7000.0,10.25,0.09,2.0,0.0
1280.0,22.0,74000.0,6.0,25000.0,10.99,0.34,4.0,0.0
8006.0,30.0,147750.0,0.0,13800.0,9.99,0.09,6.0,0.0
23681.0,27.0,45000.0,11.0,4000.0,7.49,0.09,9.0,0.0
22864.0,31.0,84000.0,5.0,15000.0,13.49,0.18,6.0,0.0
7885.0,23.0,120000.0,7.0,15000.0,8.49,0.13,3.0,0.0
15298.0,23.0,24000.0,3.0,4500.0,8.9,0.19,2.0,0.0
29479.0,36.0,70000.0,3.0,10000.0,16.29,0.14,13.0,0.0
6760.0,37.0,38400.0,14.0,10000.0,7.66,0.26,15.0,0.0
19283.0,23.0,100000.0,7.0,5400.0,10.65,0.05,2.0,0.0
23182.0,22.0,30000.0,0.0,6000.0,12.61,0.2,3.0,1.0
22665.0,27.0,56528.0,11.0,8000.0,15.99,0.14,5.0,0.0
18502.0,22.0,111000.0,6.0,6000.0,11.49,0.05,3.0,0.0
14736.0,22.0,100000.0,5.0,12000.0,13.57,0.12,3.0,0.0
9728.0,24.0,28800.0,5.0,5000.0,14.35,0.17,3.0,0.0
34511.0,22.0,45000.0,7.0,6000.0,9.88,0.13,2.0,0.0
5427.0,22.0,36000.0,6.0,7000.0,10.74,0.19,3.0,1.0
4707.0,24.0,113028.0,3.0,10000.0,12.53,0.09,2.0,0.0
22114.0,22.0,55000.0,6.0,3500.0,10.99,0.06,2.0,0.0
12135.0,24.0,40000.0,1.0,3825.0,10.0,0.1,3.0,0.0
34505.0,36.0,60000.0,6.0,13000.0,7.51,0.22,17.0,0.0
19327.0,23.0,75000.0,5.0,10000.0,11.49,0.13,2.0,0.0
8471.0,33.0,58800.0,1.0,3000.0,7.88,0.05,5.0,0.0
30832.0,25.0,33000.0,7.0,5000.0,18.43,0.15,3.0,1.0
1442.0,22.0,32000.0,2.0,12000.0,14.27,0.38,2.0,1.0
11868.0,24.0,60000.0,8.0,10000.0,10.59,0.17,4.0,0.0
21089.0,30.0,50000.0,6.0,6000.0,6.62,0.12,8.0,0.0
30410.0,22.0,80000.0,6.0,12000.0,11.48,0.15,2.0,0.0
22446.0,29.0,50000.0,0.0,12000.0,6.62,0.24,7.0,0.0
4480.0,28.0,48000.0,9.0,12500.0,12.61,0.27,7.0,0.0
13552.0,25.0,80000.0,1.0,5000.0,11.26,0.06,4.0,0.0
33305.0,31.0,65000.0,15.0,10000.0,15.33,0.15,7.0,0.0
30225.0,26.0,80000.0,5.0,14500.0,9.91,0.18,2.0,0.0
27367.0,29.0,58000.0,1.0,4000.0,11.12,0.07,6.0,0.0
15495.0,22.0,33000.0,1.0,10000.0,10.99,0.3,4.0,0.0
32890.0,24.0,75000.0,0.0,7000.0,13.72,0.09,4.0,0.0
278.0,34.0,85000.0,18.0,20000.0,10.65,0.24,10.0,0.0
22876.0,25.0,60000.0,9.0,7000.0,7.29,0.12,3.0,0.0
681.0,34.0,29120.0,1.0,5500.0,11.11,0.19,5.0,0.0
21016.0,30.0,60000.0,16.0,9600.0,7.88,0.16,6.0,0.0
2767.0,30.0,48000.0,0.0,15000.0,17.04,0.31,5.0,1.0
27408.0,28.0,65000.0,3.0,15000.0,10.25,0.23,7.0,0.0
10811.0,25.0,61500.0,4.0,4200.0,13.23,0.06,3.0,0.0
15526.0,23.0,40000.0,7.0,12000.0,11.86,0.3,3.0,0.0
5658.0,23.0,48000.0,7.0,8000.0,7.14,0.17,4.0,0.0
